Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log
266,20,RL,78.0,12090,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1981-01-01,1981-01-01,Gable,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,TA,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1981-01-01,Fin,2,576,TA,TA,Y,276,0,0,0,0,0,0,6,2008-01-01,WD,Normal,175500,12.075394321888057
267,60,RL,70.0,11207,IR1,HLS,FR2,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997-01-01,1997-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,Gd,Y,SBrkr,802,709,0,1511,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997-01-01,Fin,2,413,TA,TA,Y,95,75,0,0,0,0,0,6,2006-01-01,WD,Normal,185000,12.128111104060462
268,75,RL,60.0,8400,Reg,Bnk,Inside,Mod,SWISU,Norm,1Fam,2.5Fin,5,8,1939-01-01,1997-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,Ex,Y,SBrkr,1052,720,420,2192,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,1939-01-01,Unf,1,240,TA,TA,Y,262,24,0,0,0,0,0,7,2008-01-01,WD,Normal,179500,12.097930486910471
269,30,RM,71.0,6900,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,5,6,1940-01-01,1955-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,Ex,Y,SBrkr,778,0,0,778,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966-01-01,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,0,2,2008-01-01,WD,Normal,120500,11.699405031912846
270,20,RL,65.5,7917,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,7,1976-01-01,1976-01-01,Hip,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,TA,Y,SBrkr,1113,0,0,1113,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1987-01-01,RFn,1,504,TA,Gd,Y,370,30,0,0,0,0,0,5,2007-01-01,WD,Normal,148000,11.904967552746252
271,60,FV,84.0,10728,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,Gd,Y,SBrkr,1095,844,0,1939,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006-01-01,RFn,3,1053,TA,TA,Y,192,51,0,0,0,0,0,8,2006-01-01,New,Partial,266000,12.491251587763836
272,20,RL,73.0,39104,IR1,Low,CulDSac,Sev,ClearCr,Norm,1Fam,1Story,7,7,1954-01-01,2005-01-01,Flat,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,Ex,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,5,Mod,2,TA,Attchd,1954-01-01,Unf,2,439,TA,TA,Y,81,0,0,0,0,0,0,4,2008-01-01,WD,Normal,241500,12.394624752074764
273,60,RL,92.0,11764,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,8,7,1999-01-01,2007-01-01,Gable,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,Ex,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999-01-01,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,0,4,2010-01-01,WD,Normal,290000,12.577636201962656
274,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,6,1958-01-01,1988-01-01,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,Gd,Y,SBrkr,1632,0,0,1632,1,0,2,0,3,1,TA,6,Min1,1,Gd,Attchd,1958-01-01,RFn,1,338,TA,TA,Y,289,0,0,0,0,0,0,4,2009-01-01,WD,Normal,139000,11.842229212112828
275,20,RL,76.0,8314,Reg,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,1Story,5,7,1982-01-01,1982-01-01,Gable,HdBoard,ImStucc,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,TA,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1982-01-01,Unf,1,264,TA,TA,Y,168,0,0,0,0,0,0,6,2007-01-01,WD,Normal,124500,11.732060994886899
276,50,RL,55.0,7264,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,7,1925-01-01,2007-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,Gd,N,SBrkr,952,596,0,1548,0,0,2,1,3,1,Ex,5,Typ,0,Gd,Detchd,1978-01-01,Unf,2,672,TA,TA,Y,74,0,0,0,144,0,0,10,2009-01-01,WD,Normal,205000,12.230765258120545
277,20,RL,129.0,9196,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,7,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,Ex,Y,SBrkr,1560,0,0,1560,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2003-01-01,Fin,2,573,TA,TA,Y,100,150,0,0,0,0,0,4,2010-01-01,WD,Normal,201000,12.211060187041213
278,20,RL,140.0,19138,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,4,5,1951-01-01,1951-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,0,744,864,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1951-01-01,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,0,6,2010-01-01,WD,Normal,141000,11.856515169360305
279,20,RL,107.0,14450,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2006-01-01,2007-01-01,Gable,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2121,2121,Ex,Y,SBrkr,2121,0,0,2121,0,0,2,1,3,1,Ex,8,Typ,1,Ex,Attchd,2007-01-01,Fin,3,732,TA,TA,Y,124,98,0,0,142,0,0,5,2007-01-01,New,Partial,415298,12.936751613811438
280,60,RL,83.0,10005,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,2Story,7,5,1977-01-01,1977-01-01,Hip,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,0,768,1160,Ex,Y,SBrkr,1156,866,0,2022,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1977-01-01,Fin,2,505,TA,TA,Y,288,117,0,0,0,0,0,3,2008-01-01,WD,Normal,192000,12.165250651009918
281,60,RL,82.0,11287,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,6,1989-01-01,1989-01-01,Gable,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,Gd,Y,SBrkr,1175,807,0,1982,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1989-01-01,Fin,2,575,TA,TA,Y,0,84,0,196,0,0,0,1,2007-01-01,WD,Normal,228500,12.339291489316397
282,20,FV,60.0,7200,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,6,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,Gd,Y,SBrkr,1262,0,0,1262,0,0,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,2006-01-01,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,0,5,2006-01-01,New,Partial,185000,12.128111104060462
283,120,RL,34.0,5063,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,5,2007-01-01,2008-01-01,Gable,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008-01-01,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,0,4,2009-01-01,ConLw,Normal,207500,12.24288661865289
284,20,RL,74.0,9612,Reg,Lvl,Inside,Gtl,Somerst,Feedr,1Fam,1Story,8,5,2008-01-01,2009-01-01,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,Ex,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2008-01-01,Fin,3,898,TA,TA,Y,210,150,0,0,0,0,0,12,2009-01-01,New,Partial,244600,12.407379502235209
285,120,RL,50.0,8012,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,5,1992-01-01,1992-01-01,Gable,Plywood,ImStucc,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,Gd,Y,SBrkr,1575,0,0,1575,1,0,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,1992-01-01,RFn,2,529,TA,TA,Y,0,0,52,0,0,0,0,7,2007-01-01,WD,Normal,179200,12.096257779522967
286,160,FV,35.0,4251,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2006-01-01,2007-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,Gd,Detchd,2006-01-01,RFn,2,528,TA,TA,Y,0,54,0,0,0,0,0,6,2007-01-01,New,Partial,164700,12.011880916165731
287,50,RL,77.0,9786,IR1,Bnk,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,7,1962-01-01,1981-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,TA,Y,SBrkr,1085,649,0,1734,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1962-01-01,RFn,2,440,TA,TA,Y,0,0,0,0,128,0,0,6,2006-01-01,WD,Normal,159000,11.976659481202368
288,20,RL,73.0,8125,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,4,4,1971-01-01,1971-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614,Unf,0,244,858,TA,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,TA,5,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,0,0,0,0,0,0,0,6,2006-01-01,WD,Normal,88000,11.385092093460344
289,20,RL,71.0,9819,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1967-01-01,1967-01-01,Gable,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,TA,Y,SBrkr,900,0,0,900,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1970-01-01,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,2,2010-01-01,WD,Normal,122000,11.711776323715394
290,70,RL,60.0,8730,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,2Story,6,7,1915-01-01,2003-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,Ex,Y,FuseA,698,698,0,1396,0,0,1,0,3,1,TA,7,Typ,0,Gd,Detchd,2003-01-01,Unf,1,384,TA,TA,Y,0,0,0,0,259,0,0,7,2007-01-01,WD,Normal,153575,11.941944326032129
291,60,RL,120.0,15611,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,Ex,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006-01-01,RFn,2,685,Gd,TA,Y,0,51,0,0,0,0,0,7,2006-01-01,New,Partial,233230,12.359780370124389
292,190,RL,55.0,5687,Reg,Bnk,Inside,Gtl,SWISU,Norm,2fmCon,2Story,5,6,1912-01-01,2000-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,0,570,780,Ex,N,SBrkr,936,780,0,1716,1,0,2,0,6,1,Fa,9,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,N,0,184,0,0,0,0,0,3,2008-01-01,WD,Normal,135900,11.819674600139235
293,50,RL,60.0,11409,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,4,1949-01-01,2008-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,Gd,Y,SBrkr,1148,568,0,1716,0,0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949-01-01,Unf,1,281,TA,TA,Y,0,0,0,0,160,0,0,1,2009-01-01,WD,Normal,131000,11.782952602183288
294,60,RL,80.0,16659,IR1,Lvl,Corner,Gtl,NWAmes,PosA,1Fam,2Story,7,7,1977-01-01,1994-01-01,Gable,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,Fa,Y,SBrkr,1468,795,0,2263,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1977-01-01,Fin,2,539,TA,TA,Y,0,250,0,0,0,0,0,3,2006-01-01,WD,Normal,235000,12.367340793126296
295,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1953-01-01,1953-01-01,Hip,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,TA,Y,SBrkr,1644,0,0,1644,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953-01-01,Fin,2,418,TA,TA,Y,110,0,0,0,0,0,0,10,2009-01-01,WD,Normal,167000,12.025749091398891
296,80,RL,37.0,7937,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,1984-01-01,1984-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,TA,Y,SBrkr,1003,0,0,1003,1,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1984-01-01,Unf,2,588,TA,TA,Y,120,0,0,0,0,0,0,3,2006-01-01,WD,Normal,142500,11.867097278690842
297,50,RM,75.0,13710,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,5,1950-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,TA,Y,FuseA,910,648,0,1558,0,0,1,1,4,1,TA,6,Typ,0,Gd,Attchd,1950-01-01,Unf,1,282,TA,TA,Y,289,0,0,0,0,0,0,6,2007-01-01,WD,Normal,152000,11.931635799828413
298,60,FV,66.0,7399,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,1997-01-01,1998-01-01,Hip,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,Ex,Y,SBrkr,975,975,0,1950,0,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997-01-01,RFn,2,576,TA,TA,Y,0,10,0,0,198,0,0,6,2007-01-01,WD,Normal,239000,12.384218830913648
299,60,RL,90.0,11700,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,6,1968-01-01,1968-01-01,Mansard,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,Gd,Y,SBrkr,1041,702,0,1743,0,1,1,2,3,1,TA,7,Typ,1,Gd,Attchd,1968-01-01,Unf,2,539,TA,TA,Y,224,0,0,0,0,0,0,6,2007-01-01,WD,Normal,175000,12.072541252905651
300,20,RL,80.0,14000,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,1950-01-01,2004-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,Ex,Y,SBrkr,1152,0,0,1152,0,1,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1950-01-01,Unf,1,300,TA,TA,Y,0,36,0,0,0,0,0,8,2009-01-01,WD,Family,158500,11.973509872299472
301,190,RL,90.0,15750,Reg,Lvl,Corner,Gtl,Crawfor,Norm,2fmCon,1Story,5,5,1953-01-01,1953-01-01,Hip,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,TA,Y,SBrkr,1336,0,0,1336,1,0,1,0,2,1,TA,5,Typ,2,Gd,Attchd,1953-01-01,Unf,1,375,TA,TA,Y,0,0,0,0,0,0,0,6,2006-01-01,WD,Normal,157000,11.964001084330445
302,60,RL,66.0,16226,IR3,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,1998-01-01,1999-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,Ex,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998-01-01,Fin,2,683,TA,TA,Y,208,50,0,0,0,0,0,5,2007-01-01,WD,Normal,267000,12.495003937382387
303,20,RL,118.0,13704,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001-01-01,2002-01-01,Gable,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001-01-01,RFn,3,843,TA,TA,Y,468,81,0,0,0,0,0,1,2006-01-01,WD,Normal,205000,12.230765258120545
304,20,RL,70.0,9800,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972-01-01,1972-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1975-01-01,Unf,2,552,TA,TA,Y,256,0,0,0,0,0,0,7,2006-01-01,WD,Abnorml,149900,11.917723684090689
306,20,RL,80.0,10386,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2004-01-01,2005-01-01,Gable,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,Ex,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,2004-01-01,Fin,3,888,TA,TA,Y,168,0,0,0,0,0,0,7,2007-01-01,WD,Normal,305900,12.631013530138995
307,60,RL,116.0,13474,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,1Fam,2Story,7,5,1990-01-01,1991-01-01,Gable,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,Gd,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1990-01-01,RFn,3,746,TA,TA,Y,127,44,224,0,0,0,0,6,2007-01-01,WD,Normal,225000,12.323855681186558
308,50,RM,60.0,7920,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,319,TA,Y,FuseA,1035,371,0,1406,0,0,1,0,3,1,Fa,6,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,N,0,144,0,0,0,0,0,3,2008-01-01,WD,Normal,89500,11.401993904262946
309,30,RL,65.5,12342,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1940-01-01,1950-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,Ex,Y,SBrkr,861,0,0,861,0,0,1,0,1,1,TA,4,Typ,0,Gd,Detchd,1961-01-01,Unf,2,539,TA,TA,Y,158,0,0,0,0,0,0,3,2009-01-01,WD,Normal,82500,11.320553572322773
310,20,RL,90.0,12378,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003-01-01,2004-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,Ex,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003-01-01,Fin,3,708,TA,TA,Y,208,175,0,0,0,0,0,11,2006-01-01,WD,Normal,360000,12.793859310432293
311,60,RL,65.0,7685,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993-01-01,1994-01-01,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,Gd,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1993-01-01,Fin,2,420,TA,TA,Y,190,63,0,0,0,0,0,5,2006-01-01,WD,Normal,165600,12.017330520933296
312,20,RL,50.0,8000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1948-01-01,2002-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,Ex,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948-01-01,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,5,2009-01-01,WD,Normal,132000,11.790557201568507
313,190,RM,65.0,7800,Reg,Lvl,Inside,Gtl,OldTown,Artery,2fmCon,1.5Fin,5,7,1939-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,TA,Y,SBrkr,793,325,0,1118,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939-01-01,Unf,2,410,TA,TA,Y,0,0,0,0,271,0,0,5,2006-01-01,WD,Normal,119900,11.694413341015606
315,70,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,7,1925-01-01,1990-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,Ex,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,1925-01-01,Unf,2,546,Fa,TA,Y,0,0,234,0,0,0,0,8,2006-01-01,WD,Normal,178000,12.089538829274222
316,60,RL,71.0,7795,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2004-01-01,2005-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,Ex,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004-01-01,Fin,2,432,TA,TA,Y,100,51,0,0,0,0,0,7,2009-01-01,WD,Normal,188500,12.146853285870202
317,60,RL,94.0,13005,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,2Story,7,7,1980-01-01,1980-01-01,Gable,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692,Unf,0,153,845,TA,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,Ex,10,Typ,1,TA,Attchd,1983-01-01,RFn,2,484,TA,TA,Y,288,195,0,0,0,0,0,8,2009-01-01,WD,Normal,260000,12.468436909997665
318,60,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,Ex,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006-01-01,RFn,3,1025,TA,TA,Y,208,46,0,0,0,0,0,12,2007-01-01,WD,Normal,270000,12.506177237980511
319,60,RL,90.0,9900,Reg,Low,Inside,Mod,NoRidge,Norm,1Fam,2Story,7,5,1993-01-01,1993-01-01,Gable,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,Ex,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993-01-01,RFn,3,656,TA,TA,Y,340,60,144,0,0,0,0,4,2009-01-01,WD,Normal,260000,12.468436909997665
320,80,RL,80.0,14115,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,5,1980-01-01,1980-01-01,Gable,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,TA,Y,SBrkr,1472,0,0,1472,1,0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1980-01-01,Unf,2,588,TA,TA,Y,233,48,0,0,0,0,0,6,2009-01-01,WD,Normal,187500,12.141534124392603
