Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,Street_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
290,70,RL,60.0,8730,Pave,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915-01-01,2003-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,3,3,,0,,0,698,698,5,698,698,0,1396,0,0,1,0,3,1,3,7,Typ,0,4,Detchd,2003-01-01,Unf,1,384,3,3,0,0,0,0,259,0,0,7,2007-01-01,WD,Normal,153575,11.941944326032129,163674.93345801486,187587.31645068835,128136.47191955333,183043.9799920336,177743.40189196885,182050.89910022676,203277.04698811582,170119.89785772323,145193.05144467935,147338.55888775786,127085.6141448518,169942.19953516845,172221.65343929594,177321.89317486083,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,132928.52869783103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,60,RL,120.0,15611,Pave,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,0,,0,1079,1079,5,1079,840,0,1919,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006-01-01,RFn,2,685,4,3,0,51,0,0,0,0,0,7,2006-01-01,New,Partial,233230,12.359780370124389,225520.83420091082,185758.4611984648,195370.33806856818,179333.25920551605,176587.7967580308,179610.0422730102,199845.74518258244,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,270468.4063507855,266851.6197706451,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
292,190,RL,55.0,5687,Pave,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,2,PConc,3,2,,210,,0,570,780,5,936,780,0,1716,1,0,2,0,6,1,2,9,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,184,0,0,0,0,0,3,2008-01-01,WD,Normal,135900,11.819674600139235,133829.8615926709,185758.4611984648,146403.2215926709,179333.25920551605,176587.7967580308,133829.8615926709,199845.74518258244,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,108907.75843463707,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
293,50,RL,60.0,11409,Pave,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949-01-01,2008-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,,292,,0,476,768,4,1148,568,0,1716,0,0,1,1,3,1,3,8,Min2,1,4,Attchd,1949-01-01,Unf,1,281,3,3,0,0,0,0,160,0,0,1,2009-01-01,WD,Normal,131000,11.782952602183288,141402.59631853417,185758.4611984648,130706.2992660582,179333.25920551605,176587.7967580308,179610.0422730102,140883.3934337158,167806.2815054121,145379.0210703379,144518.21938158502,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,146706.3764220276,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
294,60,RL,80.0,16659,Pave,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977-01-01,1994-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,3,3,CBlock,3,3,,795,,0,0,795,2,1468,795,0,2263,1,0,2,1,3,1,4,9,Typ,1,3,Attchd,1977-01-01,Fin,2,539,3,3,0,250,0,0,0,0,0,3,2006-01-01,WD,Normal,235000,12.367340793126296,231431.22890614078,188117.14266198743,187836.60899694622,203819.65398167726,178583.60913411377,182294.9984742077,203721.46980665775,170831.95883496347,171906.63300984065,162518.07237132857,147693.47573999345,170439.80277871882,172961.08799554026,178304.61558859114,178094.36975756896,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
295,20,RL,80.0,9600,Pave,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953-01-01,1953-01-01,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,3,3,,1285,,0,131,1416,3,1644,0,0,1644,1,0,1,0,3,1,3,7,Typ,2,4,Attchd,1953-01-01,Fin,2,418,3,3,110,0,0,0,0,0,0,10,2009-01-01,WD,Normal,167000,12.025749091398891,182388.8759624519,188357.71550418506,145089.99745755122,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,211941.57900818367,160126.80308466725,162907.61067372252,148643.92967309544,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,262611.9022412782,199343.5230126496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
296,80,RL,37.0,7937,Pave,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984-01-01,1984-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3,3,,819,,0,184,1003,3,1003,0,0,1003,1,0,1,0,3,1,3,6,Typ,0,4,Detchd,1984-01-01,Unf,2,588,3,3,120,0,0,0,0,0,0,3,2006-01-01,WD,Normal,142500,11.867097278690842,168988.55960425045,185758.4611984648,158287.10317765392,179333.25920551605,176587.7967580308,179610.0422730102,166453.86678244238,167806.2815054121,159563.33263635586,163615.5612780045,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,213584.60188941585,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
297,50,RM,75.0,13710,Pave,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,,420,,0,490,910,3,910,648,0,1558,0,0,1,1,4,1,3,6,Typ,0,4,Attchd,1950-01-01,Unf,1,282,3,3,289,0,0,0,0,0,0,6,2007-01-01,WD,Normal,152000,11.931635799828413,141402.59631853417,123145.82693077711,110410.75828047922,179333.25920551605,176587.7967580308,179610.0422730102,140883.3934337158,167806.2815054121,145379.0210703379,144518.21938158502,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
298,60,FV,66.0,7399,Pave,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997-01-01,1998-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,4,3,PConc,4,3,,649,,0,326,975,5,975,975,0,1950,0,0,2,1,3,1,4,7,Typ,1,3,Detchd,1997-01-01,RFn,2,576,3,3,0,10,0,0,198,0,0,6,2007-01-01,WD,Normal,239000,12.384218830913648,225520.83420091082,209964.2137003106,221201.7034756054,179333.25920551605,176587.7967580308,179610.0422730102,199845.74518258244,207518.35324481042,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
299,60,RL,90.0,11700,Pave,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968-01-01,1968-01-01,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,4,3,CBlock,3,3,,384,,175,143,702,4,1041,702,0,1743,0,1,1,2,3,1,3,7,Typ,1,4,Attchd,1968-01-01,Unf,2,539,3,3,224,0,0,0,0,0,0,6,2007-01-01,WD,Normal,175000,12.072541252905651,231431.22890614078,188117.14266198743,187836.60899694622,182390.85289187043,178583.60913411377,182294.9984742077,203721.46980665775,175908.39331297472,158043.53229848543,161028.0771166818,147693.47573999345,170439.80277871882,172961.08799554026,178304.61558859114,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
300,20,RL,80.0,14000,Pave,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950-01-01,2004-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,4,CBlock,3,3,,0,,0,1092,1092,5,1152,0,0,1152,0,1,1,0,3,1,4,6,Typ,1,4,Attchd,1950-01-01,Unf,1,300,3,3,0,36,0,0,0,0,0,8,2009-01-01,WD,Family,158500,11.973509872299472,181191.80511917887,185758.4611984648,210215.05403865472,179333.25920551605,176587.7967580308,179610.0422730102,173714.85834474783,167806.2815054121,159563.33263635586,163615.5612780045,149050.0543191652,169431.7229251908,154414.12094365584,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
301,190,RL,90.0,15750,Pave,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953-01-01,1953-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,,841,,0,324,1165,3,1336,0,0,1336,1,0,1,0,2,1,3,5,Typ,2,4,Attchd,1953-01-01,Unf,1,375,3,3,0,0,0,0,0,0,0,6,2006-01-01,WD,Normal,157000,11.964001084330445,137951.78999295278,188117.14266198743,207760.72473202032,182390.85289187043,178583.60913411377,136286.9088821027,174792.93454186135,210036.3576626952,151042.40629733022,151961.00308466726,147693.47573999345,170439.80277871882,172961.08799554026,178304.61558859114,178094.36975756896,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
302,60,RL,66.0,16226,Pave,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,281,,0,747,1028,5,1210,1242,0,2452,0,0,2,1,4,1,4,9,Typ,1,3,BuiltIn,1998-01-01,Fin,2,683,3,3,208,50,0,0,0,0,0,5,2007-01-01,WD,Normal,267000,12.495003937382387,225520.83420091082,185758.4611984648,195370.33806856818,179333.25920551605,176587.7967580308,179610.0422730102,199845.74518258244,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,235121.70061256574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
303,20,RL,118.0,13704,Pave,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4,3,,0,,0,1541,1541,5,1541,0,0,1541,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,2001-01-01,RFn,3,843,3,3,468,81,0,0,0,0,0,1,2006-01-01,WD,Normal,205000,12.230765258120545,182388.8759624519,188357.71550418506,199143.01953705208,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,212305.49422492197,212930.83103073566,222006.88135099763,170721.19331306903,172746.2781777243,179330.3939611063,175996.14066579417,178618.96630297299,181868.28137588763,170856.7826262809,199343.5230126496,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
304,20,RL,70.0,9800,Pave,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972-01-01,1972-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,3,3,,894,,0,0,894,3,894,0,0,894,1,0,1,0,3,1,3,5,Typ,0,4,Attchd,1975-01-01,Unf,2,552,3,3,256,0,0,0,0,0,0,7,2006-01-01,WD,Abnorml,149900,11.917723684090689,181191.80511917887,185758.4611984648,195370.33806856818,179333.25920551605,176587.7967580308,179610.0422730102,173714.85834474783,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,143907.03933129748,176152.44902358553,173838.9885038167,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
306,20,RL,80.0,10386,Pave,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004-01-01,2005-01-01,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,3,PConc,4,3,,1464,,0,536,2000,5,2000,0,0,2000,1,0,2,0,3,1,4,8,Typ,0,4,Attchd,2004-01-01,Fin,3,888,3,3,168,0,0,0,0,0,0,7,2007-01-01,WD,Normal,305900,12.631013530138995,181191.80511917887,185758.4611984648,195370.33806856818,179333.25920551605,176587.7967580308,179610.0422730102,173714.85834474783,167806.2815054121,203933.29162364587,207900.71681401756,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,252170.27081445683,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
307,60,RL,116.0,13474,Pave,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990-01-01,1991-01-01,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,,700,,0,0,700,4,1122,1121,0,2243,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1990-01-01,RFn,3,746,3,3,127,44,224,0,0,0,0,6,2007-01-01,WD,Normal,225000,12.323855681186558,235462.46639557104,187497.16578693656,183340.6072301441,144681.31217125757,178286.82894767178,182422.8985545343,206298.35982034856,168960.11396163498,155951.16320340757,164883.5264331893,147213.0388465542,168800.81863802517,170744.766171846,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
308,50,RM,60.0,7920,Pave,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,2,CBlock,3,3,,0,,0,319,319,3,1035,371,0,1406,0,0,1,0,3,1,2,6,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,144,0,0,0,0,0,3,2008-01-01,WD,Normal,89500,11.401993904262946,143514.61725658685,120428.3326246747,116138.45705343448,131970.6473126042,177743.40189196885,182050.89910022676,142207.84914586644,170119.89785772323,149279.89629110546,149912.7674702113,149705.90633027573,169942.19953516845,172221.65343929594,177321.89317486083,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,108528.71972351744,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
309,30,RL,65.5,12342,Pave,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3,3,,262,,0,599,861,5,861,0,0,861,0,0,1,0,1,1,3,4,Typ,0,4,Detchd,1961-01-01,Unf,2,539,3,3,158,0,0,0,0,0,0,3,2009-01-01,WD,Normal,82500,11.320553572322773,104592.70225510924,187497.16578693656,129804.7878139859,181854.0157285595,178286.82894767178,182422.8985545343,173896.57234662716,168960.11396163498,215087.49394043538,215639.7293194377,147213.0388465542,168800.81863802517,170744.766171846,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,133844.6523712076,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
310,20,RL,90.0,12378,Pave,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5,3,,1274,,0,622,1896,5,1944,0,0,1944,1,0,2,0,3,1,5,8,Typ,3,5,Attchd,2003-01-01,Fin,3,708,3,3,208,175,0,0,0,0,0,11,2006-01-01,WD,Normal,360000,12.793859310432293,182388.8759624519,188357.71550418506,308174.0814678937,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,212305.49422492197,212930.83103073566,222006.88135099763,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,199343.5230126496,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
311,60,RL,65.0,7685,Pave,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993-01-01,1994-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,,518,,0,179,697,4,697,804,0,1501,0,0,2,1,3,1,4,6,Typ,1,3,Attchd,1993-01-01,Fin,2,420,3,3,190,63,0,0,0,0,0,5,2006-01-01,WD,Normal,165600,12.017330520933296,231856.49381278295,187587.31645068835,192877.39029142313,180900.2161334178,177743.40189196885,182050.89910022676,203277.04698811582,170119.89785772323,160793.98033986802,164293.53987693152,219254.5623316537,169942.19953516845,172221.65343929594,177321.89317486083,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,199231.7335432684,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
312,20,RL,50.0,8000,Pave,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,CBlock,3,3,,680,,0,292,972,5,972,0,0,972,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,1948-01-01,Unf,1,240,3,3,0,0,0,0,0,0,0,5,2009-01-01,WD,Normal,132000,11.790557201568507,182466.04765618738,187497.16578693656,144825.90905976115,181854.0157285595,178286.82894767178,182422.8985545343,173896.57234662716,168960.11396163498,215087.49394043538,215639.7293194377,147213.0388465542,168800.81863802517,170744.766171846,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,133844.6523712076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
313,190,RM,65.0,7800,Pave,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,4,3,,507,,0,286,793,3,793,325,0,1118,1,0,1,0,3,1,3,5,Typ,1,4,Detchd,1939-01-01,Unf,2,410,3,3,0,0,0,0,271,0,0,5,2006-01-01,WD,Normal,119900,11.694413341015606,132249.8883811862,126569.88061237283,125640.89488685303,137121.52810315602,179405.30470883314,131023.32936927414,142034.97897279292,171099.37434907316,152630.9203539454,152970.63578202875,148643.92967309544,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,134839.8474490496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
315,70,RM,60.0,9600,Pave,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925-01-01,1990-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,3,4,,16,,0,712,728,5,832,809,0,1641,0,1,1,1,3,1,5,6,Typ,1,4,Detchd,1925-01-01,Unf,2,546,2,3,0,0,234,0,0,0,0,8,2006-01-01,WD,Normal,178000,12.089538829274222,168951.86815952597,123643.23165609583,121639.14413582497,181854.0157285595,178286.82894767178,182422.8985545343,206298.35982034856,168960.11396163498,144844.02171666728,146788.2263682597,129001.85433466171,168800.81863802517,170744.766171846,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,133844.6523712076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
316,60,RL,71.0,7795,Pave,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,425,,0,291,716,5,716,716,0,1432,1,0,2,1,3,1,4,6,Typ,1,4,Attchd,2004-01-01,Fin,2,432,3,3,100,51,0,0,0,0,0,7,2009-01-01,WD,Normal,188500,12.146853285870202,225520.83420091082,185758.4611984648,191220.64984801153,179333.25920551605,176587.7967580308,179610.0422730102,199845.74518258244,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
