Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
115,70,RL,61.0,7259,Pave,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945-01-01,2002-01-01,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,CBlock,3,3,ALQ,774,LwQ,150,104,1028,5,1436,884,0,2320,1,0,2,1,3,1,4,9,Typ,1,3,Detchd,1945-01-01,Unf,1,180,3,3,224,0,0,0,0,0,0,7,2007-01-01,WD,Normal,259500,1.5315737647061387,166664.91843214954,189772.0384814444,209798.34656302392,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,155411.75680971978,149789.7883449772,150048.02152895855,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,193789.88563100135,183289.00329243232,172172.48635921977,134033.37213713946,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
116,160,FV,34.0,3230,Pave,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999-01-01,1999-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129,3,3,PConc,4,3,GLQ,419,Unf,0,310,729,4,729,729,0,1458,0,0,2,1,2,1,3,5,Typ,1,2,Detchd,1999-01-01,Unf,2,440,3,3,0,32,0,0,0,0,0,6,2007-01-01,WD,Normal,176000,-0.10939207229685703,143559.7959869819,212880.3677738585,219954.06659907356,184575.01446514972,180869.57415618957,184413.4472616783,210916.23696172572,170075.5277296531,150508.22703138867,151109.1377764395,225912.44170630813,173756.05450523144,174806.9266139117,180429.02137365617,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
117,20,RL,71.0,11616,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962-01-01,1962-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116,3,3,CBlock,3,3,LwQ,170,BLQ,670,252,1092,3,1092,0,0,1092,0,1,1,0,3,1,3,6,Typ,1,1,Attchd,1962-01-01,Unf,1,288,3,3,0,20,144,0,0,0,0,9,2009-01-01,WD,Normal,139000,-0.8061362675904724,185216.1846759538,189772.0384814444,138630.10146670885,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,149789.7883449772,150048.02152895855,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
118,20,RL,74.0,8536,Pave,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,Unf,0,Unf,0,1125,1125,4,1125,0,0,1125,0,0,1,1,2,1,3,5,Typ,0,4,Attchd,2007-01-01,Unf,2,430,3,3,80,64,0,0,0,0,0,4,2007-01-01,New,Partial,155000,-0.7433150696541628,186530.65479001423,192140.4886905827,127619.67429918046,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,273522.36595336074,270343.34558578714,181500.94309787193,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
119,60,RL,90.0,12376,Pave,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990-01-01,1990-01-01,Hip,CompShg,Plywood,Plywood,BrkFace,0,3,3,PConc,4,3,GLQ,1470,Unf,0,203,1673,4,1699,1523,0,3222,1,0,3,0,5,1,4,11,Typ,2,3,Attchd,1990-01-01,Unf,3,594,3,3,367,0,0,0,0,0,0,5,2010-01-01,WD,Normal,320000,3.2486865082986007,242861.17128833788,192140.4886905827,189106.3131195486,184934.2195220277,181733.4349959794,186579.96456780235,210867.5381891463,220102.93273072524,177220.37328151194,170642.37582186272,226077.88022137442,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
120,60,RL,65.0,8461,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,4,3,Unf,0,Unf,0,728,728,5,728,728,0,1456,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2005-01-01,Fin,2,390,3,3,0,24,0,0,0,0,0,7,2006-01-01,New,Partial,163990,-0.11319941762633035,236535.4423042991,189772.0384814444,196244.12679135022,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,271141.5591780201,269311.51043177216,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
121,80,RL,80.0,21453,Pave,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969-01-01,1969-01-01,Flat,Metal,Plywood,Plywood,BrkFace,0,3,3,CBlock,3,3,ALQ,938,Unf,0,0,938,5,988,0,0,988,1,0,1,0,1,1,3,4,Typ,2,3,Attchd,1969-01-01,Unf,2,540,3,3,0,130,0,130,0,0,0,10,2006-01-01,WD,Normal,180000,-1.0041182247230844,171107.12213585325,192140.4886905827,201928.4498334313,184934.2195220277,181733.4349959794,186579.96456780235,168221.40992226792,185202.66117969822,177220.37328151194,170642.37582186272,150644.54201427253,173987.6003887277,175498.35820721005,228872.73840174457,186839.63968907177,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
122,50,RM,50.0,6060,Pave,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,BrkFace,0,3,3,PConc,3,3,Unf,0,Unf,0,732,732,4,772,351,0,1123,0,0,1,0,3,1,3,4,Typ,0,4,Detchd,1979-01-01,Unf,1,264,3,3,0,0,140,0,0,0,0,6,2007-01-01,WD,Normal,100000,-0.7471224149836362,146138.92029945826,126431.33112205505,108307.19398047285,184091.9431636991,180681.53851065293,185778.89631424958,146239.85963980705,170902.793076039,121189.3140636227,127798.77976680384,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
123,20,RL,75.0,9464,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958-01-01,1958-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,135,3,4,CBlock,3,3,BLQ,570,Unf,0,510,1080,4,1080,0,0,1080,0,0,1,0,3,1,3,5,Typ,0,4,Attchd,1958-01-01,Unf,1,288,3,3,0,0,0,0,130,0,0,6,2008-01-01,WD,Normal,136000,-0.8289803395673123,184114.31012750248,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,219356.57153482703,149152.2673895285,149289.16340192044,149175.89220882507,173250.85997574835,175696.38306722682,182859.94490500522,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
124,120,RL,55.0,7892,Pave,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993-01-01,1993-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,4,3,PConc,4,3,GLQ,300,Unf,0,899,1199,5,1199,0,0,1199,0,0,2,0,2,1,4,5,Typ,0,4,Attchd,1993-01-01,RFn,2,530,3,3,0,63,0,0,0,0,0,3,2008-01-01,WD,Normal,153900,-0.6024432924636505,200943.36431967228,190260.49364406467,178168.6216377408,184575.01446514972,180869.57415618957,184413.4472616783,175418.7227577337,170075.5277296531,173756.29356740505,166170.83274865636,225912.44170630813,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
125,20,RL,48.0,17043,Pave,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979-01-01,1998-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,4,CBlock,4,2,Unf,0,Unf,0,1362,1362,3,1586,0,0,1586,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,1979-01-01,Unf,2,435,3,3,192,0,0,0,0,0,0,1,2009-01-01,WD,Normal,181000,0.13427802878943468,186187.2381501979,191925.80193880785,190820.73324696437,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
126,190,RM,60.0,6780,Pave,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935-01-01,1982-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,2,CBlock,3,3,GLQ,490,Unf,0,30,520,4,520,0,234,754,1,0,1,0,2,1,3,5,Typ,0,4,None,1801-01-01,None,0,0,0,0,53,0,0,0,0,0,0,6,2006-01-01,WD,Normal,84500,-1.4495776282714614,139002.15317786922,128534.03074360482,112095.63515694343,184934.2195220277,181733.4349959794,139002.15317786922,145731.26876268862,172057.78287685383,153708.78009525512,150729.53681142154,150644.54201427253,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,108155.20850480109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
127,120,RL,24.0,4928,Pave,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976-01-01,1976-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,CBlock,4,3,ALQ,120,Unf,0,958,1078,3,958,0,0,958,0,0,2,0,2,1,3,5,Typ,1,3,Attchd,1977-01-01,RFn,2,440,3,3,0,205,0,0,0,0,0,2,2007-01-01,WD,Normal,128000,-1.061228404665184,203172.07561264967,191925.80193880785,161128.599576007,185163.20235761424,181840.14435429464,184671.5270347508,176896.93649462832,173024.94176154427,179727.01792512444,171839.7043835051,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
128,45,RM,55.0,4388,Pave,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930-01-01,1950-01-01,Gable,CompShg,WdShing,Wd Sdng,BrkFace,0,3,4,BrkTil,3,3,LwQ,116,Unf,0,556,672,5,840,0,0,840,0,0,1,0,3,1,3,5,Typ,1,3,None,1801-01-01,None,0,0,0,0,0,0,0,0,0,0,0,6,2007-01-01,WD,Normal,87000,-1.2858617791041091,140751.12271815975,128929.311973349,130005.92961907775,144915.45389422344,180789.40361355388,185083.46198713017,137917.63968907177,171598.9745324658,150607.86381344308,150048.02152895855,134973.79491879055,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,111973.39993240692,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
129,60,RL,69.0,7590,Pave,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966-01-01,1966-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,3,3,CBlock,3,3,BLQ,512,Unf,0,148,660,3,660,688,0,1348,0,0,1,1,3,1,3,6,Typ,1,2,Attchd,1966-01-01,RFn,2,453,3,3,188,108,0,0,0,0,0,7,2006-01-01,WD,Normal,155000,-0.31879606541788896,240153.3508005577,190260.49364406467,146624.60930225946,210980.27031388687,180869.57415618957,185607.41429554246,210916.23696172572,170075.5277296531,213178.04756149533,214336.1233714828,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
130,20,RL,69.0,8973,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958-01-01,1991-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,85,3,3,CBlock,3,3,Rec,567,BLQ,28,413,1008,3,1053,0,0,1053,0,1,1,1,3,1,5,6,Typ,0,4,2Types,1998-01-01,RFn,2,750,3,3,0,80,0,180,0,0,0,7,2006-01-01,WD,Abnorml,150000,-0.880379501515202,186187.2381501979,191925.80193880785,147215.77300750604,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,179727.01792512444,171839.7043835051,151115.43088185362,173156.7749954454,142617.28089685805,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,166236.45953360767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131,60,RL,88.0,14200,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966-01-01,1966-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,309,3,3,CBlock,3,3,Rec,445,Unf,0,479,924,5,1216,941,0,2157,0,0,2,1,4,1,4,8,Typ,2,4,Attchd,1966-01-01,Fin,2,487,3,3,105,66,0,0,0,0,0,5,2006-01-01,WD,Normal,226000,1.2212751203540642,241643.32197234887,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,210198.1701528621,170902.793076039,149152.2673895285,149289.16340192044,149175.89220882507,173250.85997574835,175696.38306722682,182859.94490500522,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
132,60,RL,65.0,12224,Pave,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,4,3,PConc,4,3,GLQ,695,Unf,0,297,992,5,1022,1032,0,2054,1,0,2,1,3,1,4,7,Typ,1,3,BuiltIn,2000-01-01,RFn,2,390,3,3,24,48,0,0,0,0,0,7,2009-01-01,WD,Normal,244000,1.0251968358861887,236535.4423042991,189772.0384814444,188812.09160188993,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,174398.3419038756,180907.15160621432,179688.108060337,183289.00329243232,172172.48635921977,249523.98101805508,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
133,20,RL,75.0,7388,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959-01-01,2002-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,Rec,405,Unf,0,658,1063,4,1327,0,0,1327,1,0,1,0,3,1,4,7,Typ,0,4,Detchd,1974-01-01,Unf,2,624,3,3,0,0,0,0,0,0,0,7,2007-01-01,WD,Normal,150750,-0.3587731913773587,185216.1846759538,189772.0384814444,148453.1461282202,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,151143.1765102574,151674.15373026632,149535.70819401578,173042.95920722766,174398.3419038756,180907.15160621432,179688.108060337,183289.00329243232,172172.48635921977,134033.37213713946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
134,20,RL,85.0,6853,Pave,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,4,3,PConc,5,3,GLQ,1005,Unf,0,262,1267,5,1296,0,0,1296,1,0,2,0,2,1,4,6,Typ,0,4,Attchd,2001-01-01,Fin,2,471,3,3,192,25,0,0,0,0,0,6,2009-01-01,WD,Normal,220000,-0.417787043984195,186530.65479001423,192140.4886905827,238293.88408779146,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
135,20,RL,78.0,10335,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968-01-01,1993-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,CBlock,3,3,Rec,570,Unf,0,891,1461,4,1721,0,0,1721,0,0,2,1,3,1,3,7,Min1,1,3,Attchd,1968-01-01,RFn,2,440,3,3,0,96,180,0,0,0,0,7,2006-01-01,WD,Normal,180000,0.391273838528883,184114.31012750248,190822.63039667328,141196.5694124759,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,173238.52205616923,166938.8655355416,149175.89220882507,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,154982.02204948434,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136,20,RL,80.0,10400,Pave,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970-01-01,1970-01-01,Hip,CompShg,Plywood,Plywood,BrkFace,288,3,3,PConc,3,3,Unf,0,Unf,0,1304,1304,4,1682,0,0,1682,0,0,2,0,3,1,3,7,Typ,1,4,Attchd,1970-01-01,Unf,2,530,3,3,98,0,0,0,0,0,0,5,2008-01-01,WD,Normal,174000,0.3170306046041535,186187.2381501979,191925.80193880785,190820.73324696437,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,214618.50693624382,179727.01792512444,171839.7043835051,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
137,20,RL,73.0,10355,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967-01-01,1967-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,196,3,3,CBlock,3,3,BLQ,695,Unf,0,519,1214,3,1214,0,0,1214,0,0,2,0,3,1,3,5,Typ,1,2,Attchd,1967-01-01,RFn,1,318,3,3,0,111,0,0,0,0,0,7,2007-01-01,WD,Normal,143000,-0.5738882024926006,186187.2381501979,191925.80193880785,147215.77300750604,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,151391.80546887952,151849.20110359366,151115.43088185362,173156.7749954454,175769.36378286793,182773.74126300955,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
138,90,RL,82.0,11070,Pave,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988-01-01,1989-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,70,3,3,CBlock,3,3,Unf,0,Unf,0,1907,1907,4,1959,0,0,1959,0,0,3,0,5,2,3,9,Typ,0,4,2Types,1989-01-01,Unf,3,766,3,3,0,0,0,0,0,0,0,7,2006-01-01,WD,Family,171000,0.8443479327362067,138659.11904970376,192140.4886905827,161421.7520725234,184934.2195220277,181733.4349959794,138659.11904970376,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,150644.54201427253,173987.6003887277,162358.22976680385,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,163707.17725956408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
139,60,RL,73.0,9066,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,320,4,3,PConc,4,3,GLQ,668,Unf,0,336,1004,5,1004,848,0,1852,0,0,2,1,3,1,4,7,Typ,2,3,Attchd,1999-01-01,Fin,3,660,3,3,224,106,0,0,0,0,0,12,2008-01-01,WD,Normal,230000,0.6406549576093846,234904.53438134433,191925.80193880785,198323.76790332882,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
140,60,RL,65.0,15426,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997-01-01,1997-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,GLQ,821,Unf,0,107,928,5,928,836,0,1764,1,0,2,1,3,1,4,7,Typ,0,4,Attchd,1997-01-01,RFn,2,470,3,3,276,99,0,0,0,0,0,8,2009-01-01,WD,Normal,231500,0.4731317631125591,234904.53438134433,191925.80193880785,198323.76790332882,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
